anime_id,title,genre,aired,episodes,members,score
2582,Kiniro Mosaic,"['Slice of Life', 'Comedy', 'School', 'Seinen']",2013,12,134199,7.32
2583,Kobayashi-san Chi no OO Dragon,"['Slice of Life', 'Comedy', 'Fantasy']",2017,7,53696,7.32
2584,Inukami!,"['Comedy', 'Ecchi', 'Romance', 'Shounen', 'Supernatural']",2006,26,58851,7.32
2585,Inferno Cop,"['Action', 'Comedy', 'Police']",2012,13,72349,7.32
2586,Inazuma Eleven Go: Chrono Stone,"['Sports', 'Super Power', 'Shounen']",2012,51,27038,7.32
2587,Hunter x Hunter Movie 1: Phantom Rouge,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Super Power']",2013,1,83040,7.32
2588,Hoshi no Koe,"['Sci-Fi', 'Space', 'Drama', 'Romance', 'Mecha']",2002,1,118270,7.32
2589,Himouto! Umaru-chan OVA,"['Slice of Life', 'Comedy', 'School', 'Seinen']",2015,2,49136,7.32
2590,Digimon Adventure 02,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']",2000,50,166172,7.32
2591,Canaan,"['Action', 'Sci-Fi', 'Super Power', 'Supernatural', 'Seinen']",2009,13,168516,7.32
2592,C: The Money of Soul and Possibility Control,"['Action', 'Mystery', 'Super Power', 'Thriller']",2011,11,223965,7.32
2593,07-Ghost,"['Action', 'Demons', 'Fantasy', 'Josei', 'Magic', 'Military']",2009,25,164920,7.32
2594,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,"['Sci-Fi', 'Adventure', 'Super Power', 'Martial Arts', 'Fantasy', 'Shounen']",2010,1,26420,6.84
2595,Amagami SS OVA,"['Romance', 'School']",2011,6,42203,7.32
2596,Trinity Seven,"['Action', 'Harem', 'Comedy', 'Supernatural', 'Magic', 'Romance', 'Ecchi', 'Fantasy', 'School', 'Shounen']",2014,12,458671,7.33
2597,Witchblade,"['Action', 'Sci-Fi', 'Super Power']",2006,24,87535,7.33
2598,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,"['Action', 'Mystery', 'Horror', 'Drama', 'Martial Arts', 'Fantasy', 'School']",2007,12,27534,7.33
2599,The Sky Crawlers,"['Drama', 'Military']",2008,1,43589,7.33
2600,Kodomo no Jikan (TV),"['Comedy', 'Drama', 'Ecchi', 'School']",2007,12,88850,6.94
2601,Kanamemo,"['Comedy', 'Ecchi', 'Shoujo Ai', 'Slice of Life']",2009,13,31122,6.94
2602,Sankarea: Wagahai mo... Zombie de Aru...,"['Comedy', 'Horror', 'Supernatural', 'Romance', 'Ecchi', 'Shounen']",2012,1,59541,7.33
2603,RideBack,"['Action', 'Drama', 'Mecha', 'School', 'Sci-Fi']",2009,12,39596,7.33
2604,Petshop of Horrors,"['Horror', 'Josei', 'Mystery', 'Supernatural']",1999,4,44933,7.33
2605,Ookami Shoujo to Kuro Ouji,"['Comedy', 'Romance', 'School', 'Shoujo']",2014,12,261873,7.33
2606,One Piece Movie 5: Norowareta Seiken,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Fantasy', 'Shounen']",2004,1,49670,7.33
2607,Needless,"['Action', 'Sci-Fi', 'Comedy', 'Super Power', 'Ecchi', 'Seinen']",2009,24,116586,7.33
2608,Hiiro no Kakera Dai Ni Shou,"['Fantasy', 'Romance', 'Shoujo', 'Supernatural']",2012,13,38357,7.33
2609,Hentai Ouji to Warawanai Neko.,"['Harem', 'Comedy', 'Supernatural', 'Romance', 'School']",2013,12,318812,7.33
2610,"Hetalia Axis Powers Movie: Paint it, White","['Comedy', 'Historical', 'Parody']",2010,1,47639,7.33
2611,Gun x Sword,"['Action', 'Adventure', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen']",2005,26,59812,7.33
2612,Anne Happyâª,"['Slice of Life', 'Comedy', 'School']",2016,12,55515,7.05
2613,Fate/kaleid liner Prisma Illya 2wei Herz!,"['Action', 'Slice of Life', 'Comedy', 'Magic', 'Fantasy']",2015,10,87214,7.33
2614,Bubblegum Crisis,"['Sci-Fi', 'Adventure', 'Mecha', 'Shounen']",1987,8,28739,7.33
2615,Ajin OVA,"['Action', 'Mystery', 'Horror', 'Supernatural', 'Seinen']",2016,2,33654,7.33
2616,Beelzebub: Hirotta Akachan wa Daimaou!?,"['Action', 'Supernatural', 'Comedy', 'School', 'Demons', 'Shounen']",2010,1,29248,7.33
2617,Sukitte Ii na yo.: Dareka ga,"['Romance', 'School', 'Shoujo']",2013,1,42816,7.34
2618,Soukyuu no Fafner: Dead Aggressor,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",2004,25,36949,7.34
2619,Pokemon Movie 12: Arceus Choukoku no Jikuu e,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']",2009,1,49526,7.09
2620,Slayers Revolution,"['Adventure', 'Comedy', 'Fantasy']",2008,13,29808,7.34
2621,Planet With,"['Action', 'Mecha', 'Sci-Fi']",2018,12,41814,7.34
2622,Phi Brain: Kami no Puzzle - Orpheus Order-hen,"['Action', 'Game', 'Mystery', 'Shounen']",2012,25,39335,7.34
2623,Onihei,"['Historical', 'Seinen']",2017,13,30537,7.34
2624,Mai-Otome,"['Comedy', 'Drama', 'Fantasy', 'Magic']",2005,26,43277,7.34
2625,High School Fleet,"['Action', 'Military', 'School']",2016,12,74269,7.34
2626,Fullmetal Alchemist: Reflections,"['Adventure', 'Fantasy', 'Comedy', 'Military', 'Drama', 'Shounen']",2005,1,33078,7.34
2627,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,"['Action', 'Adventure', 'Comedy', 'Romance', 'Fantasy']",2019,12,276804,7.34
2628,Break Blade,"['Action', 'Military', 'Fantasy', 'Mecha', 'Shounen']",2014,12,71007,7.34
2629,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,"['Action', 'Adventure', 'Fantasy']",2017,12,226116,7.11
2630,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,"['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic']",2008,1,71086,7.35
2631,Phi Brain: Kami no Puzzle - Shukuteki! RÃ¤tsel-hen,"['Action', 'Game', 'Mystery', 'Shounen']",2013,25,28443,7.35
2632,One Piece: Umi no Heso no Daibouken-hen,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']",2000,1,25272,7.35
2633,Noir,"['Action', 'Mystery', 'Drama']",2001,26,86036,7.35
2634,Nanatsu no Taizai: Seisen no Shirushi,"['Action', 'Adventure', 'Ecchi', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']",2016,4,300583,7.35
2635,Nagasarete Airantou,"['Harem', 'Comedy', 'Romance', 'Ecchi', 'Fantasy', 'Shounen']",2007,26,68349,7.35
2636,Midori no Hibi,"['Comedy', 'Drama', 'Romance', 'Ecchi', 'Shounen']",2004,13,121441,7.35
2637,MÃR,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']",2005,102,39468,7.35
2638,Kuroko no Basket: Oshaberi Shiyokka,"['Comedy', 'School', 'Sports', 'Shounen']",2012,1,33800,7.35
2639,Kono Bijutsubu ni wa Mondai ga Aru!,"['Comedy', 'Romance', 'School', 'Seinen']",2016,12,161958,7.35
2640,Kakumeiki Valvrave 2nd Season,"['Action', 'Space', 'Mecha']",2013,12,74997,7.35
2641,High School DxD Specials,"['Ecchi', 'Comedy', 'Harem', 'Romance', 'Demons', 'School']",2012,6,126725,7.35
2642,Groove Adventure Rave,"['Adventure', 'Comedy', 'Fantasy', 'Romance', 'Shounen']",2001,51,76190,7.35
2643,Gatchaman Crowds Insight,"['Adventure', 'Sci-Fi']",2015,12,58408,7.35
2644,Digimon Adventure 02: Diablomon no Gyakushuu,"['Adventure', 'Comedy', 'Drama', 'Kids', 'Sci-Fi']",2001,1,41475,7.35
2645,Denpa Onna to Seishun Otoko: Mayonaka no Taiyou,"['Sci-Fi', 'Comedy']",2012,1,47288,7.35
2646,Captain Tsubasa,"['Action', 'Shounen', 'Sports']",1983,128,55482,7.35
2647,Yamada-kun to 7-nin no Majo,"['Comedy', 'School', 'Shounen', 'Supernatural']",2013,1,39862,7.36
2648,Matantei Loki Ragnarok,"['Comedy', 'Magic', 'Mystery', 'Shounen', 'Supernatural']",2003,26,31286,7.36
2649,Just Because!,"['Slice of Life', 'Drama', 'Romance', 'School']",2017,12,175022,7.36
2650,Hitsugi no Chaika,"['Action', 'Adventure', 'Comedy', 'Romance', 'Fantasy']",2014,12,266828,7.36
2651,Harmonie,"['Slice of Life', 'Psychological', 'Drama', 'School']",2014,1,42626,7.36
2652,Hanamaru Youchien,"['Slice of Life', 'Comedy', 'Seinen']",2010,12,57231,7.36
2653,Haiyore! Nyaruko-san W,"['Sci-Fi', 'Comedy', 'Parody']",2013,12,128599,7.36
2654,Fairy Tail x Rave,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",2013,1,86604,7.36
2655,Erementar Gerad,"['Adventure', 'Comedy', 'Super Power', 'Magic', 'Romance', 'Fantasy', 'Shounen']",2005,26,79438,7.36
2656,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,"['Action', 'Mecha', 'Military']",2015,1,68743,7.36
2657,Choujigen Game Neptune The Animation: Yakusoku no Eien - True End,"['Action', 'Sci-Fi', 'Comedy', 'Fantasy']",2014,1,26758,7.36
2658,Ben-To,"['Action', 'Comedy', 'Martial Arts']",2011,12,231978,7.36
2659,Aa! Megami-sama!,"['Comedy', 'Magic', 'Romance', 'Seinen', 'Supernatural']",1993,5,42891,7.36
2660,After War Gundam X,"['Sci-Fi', 'Adventure', 'Space', 'Drama', 'Mecha']",1996,39,25652,7.36
2661,Strike Witches 2,"['Action', 'Ecchi', 'Magic', 'Military', 'Sci-Fi']",2010,12,66552,7.37
2662,Shounen Maid,"['Comedy', 'Shoujo', 'Slice of Life']",2016,12,52997,7.37
2663,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,"['Adventure', 'Comedy', 'Fantasy', 'Shounen']",2006,1,45577,7.37
2664,Mobile Suit Gundam 0083: Stardust Memory,"['Military', 'Sci-Fi', 'Adventure', 'Space', 'Drama', 'Romance', 'Mecha']",1991,13,29374,7.37
2665,Hatsukoi Limited.,"['Comedy', 'Romance', 'School', 'Shounen']",2009,12,72923,7.37
2666,Hanayamata,"['Slice of Life', 'Comedy', 'School']",2014,12,83682,7.37
2667,Hamatora The Animation,"['Mystery', 'Comedy', 'Super Power', 'Drama']",2014,12,211774,7.37
2668,Hakushaku to Yousei,"['Adventure', 'Historical', 'Magic', 'Romance', 'Fantasy', 'Shoujo']",2008,12,89196,7.37
2669,Cuticle Tantei Inaba,"['Action', 'Mystery', 'Comedy', 'Supernatural', 'Shounen']",2013,12,74016,7.37
2670,Cencoroll Connect,"['Action', 'Sci-Fi']",2019,1,25125,7.38
2671,Bakemonogatari Recap,"['Mystery', 'Romance', 'Supernatural']",2009,1,40071,7.37
2672,Asura Cryin' 2,"['Action', 'Supernatural', 'Mecha']",2009,13,53423,7.37
2673,Allison to Lillia,"['Action', 'Adventure', 'Shounen']",2008,26,35618,7.37
2674,Air Gear Special,"['Sports', 'Shounen']",2007,1,40766,7.37
2675,Vampire Knight: Guilty,"['Mystery', 'Supernatural', 'Drama', 'Romance', 'Vampire', 'Shoujo']",2008,13,264129,7.38
2676,Trinity Seven Movie 1: Eternity Library to Alchemic Girl,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School', 'Shounen']",2017,1,93876,7.38
2677,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,"['Romance', 'School']",2016,1,99994,7.38
2678,Trinity Blood,"['Action', 'Supernatural', 'Vampire']",2005,24,145431,7.38
2679,The iDOLM@STER Cinderella Girls 2nd Season,"['Comedy', 'Drama', 'Music']",2015,12,27511,7.38
2680,Tari Tari,"['Music', 'Slice of Life', 'School']",2012,13,116975,7.38
2681,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,"['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life']",2013,1,58018,7.38
2682,Tales of the Abyss,"['Adventure', 'Drama', 'Fantasy']",2008,26,100616,7.38
2683,Strike the Blood: Valkyria no Oukoku-hen,"['Action', 'Supernatural', 'Ecchi', 'Vampire', 'Fantasy', 'School', 'Shounen']",2015,2,59522,7.38
2684,Strawberry Panic,"['Drama', 'Romance', 'School', 'Shoujo Ai']",2006,26,100090,7.38
2685,Rewrite 2nd Season,"['Action', 'Military', 'Comedy', 'Supernatural', 'Romance', 'Fantasy']",2017,11,76685,7.38
2686,Pokemon XY,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",2013,93,69173,7.38
2687,Peace Maker Kurogane,"['Action', 'Comedy', 'Historical', 'Samurai', 'Shounen']",2003,24,45912,7.38
2688,Owari no Seraph: Owaranai Seraph,"['Comedy', 'Police', 'Supernatural', 'Vampire', 'Shounen']",2015,9,47099,7.38
2689,Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph - Nagoya Kessen-hen,"['Comedy', 'Parody', 'Shounen']",2015,4,27971,7.38
2690,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru","['Harem', 'Comedy', 'Romance', 'School']",2013,10,287058,7.38
2691,Nekojiru-sou,"['Comedy', 'Dementia', 'Psychological']",2001,1,51776,7.38
2692,Kimi ni Todoke 2nd Season: Minitodo Gekijou,"['Comedy', 'Romance', 'Shoujo']",2011,3,32579,7.38
2693,Isekai Shokudou,"['Comedy', 'Fantasy', 'Mystery']",2017,12,121562,7.38
2694,Higurashi no Naku Koro ni Kai Specials,"['Comedy', 'Parody']",2007,24,36441,7.38
2695,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,"['Action', 'Comedy', 'Harem', 'Parody', 'Romance']",2009,1,32243,7.38
2696,Gatchaman Crowds,"['Sci-Fi', 'Adventure']",2013,12,150126,7.38
2697,Fate/kaleid liner Prisma Illya 2wei!,"['Action', 'Comedy', 'Fantasy', 'Magic']",2014,10,104233,7.38
2698,Date A Live,"['Sci-Fi', 'Harem', 'Comedy', 'Romance', 'Mecha', 'School']",2013,12,556222,7.38
2699,Ao no Exorcist: Kuro no Iede,"['Action', 'Demons', 'Fantasy', 'Shounen', 'Supernatural']",2011,1,92622,7.38
2700,Zettai Karen Children,"['Action', 'Comedy', 'Supernatural', 'Shounen']",2008,51,35575,7.39
2701,Zegapain,"['Action', 'Mecha', 'Romance', 'Sci-Fi']",2006,26,27321,7.39
2702,Uta no Prince-sama Maji Love 2000%,"['Comedy', 'Harem', 'Music', 'Romance', 'School', 'Shoujo']",2013,13,83963,7.39
2703,Tamako Market,"['Slice of Life', 'Comedy']",2013,12,223397,7.39
2704,Super Lovers,"['Slice of Life', 'Comedy', 'Drama', 'Romance', 'Shounen Ai']",2016,10,76712,7.39
2705,Steamboy,"['Action', 'Military', 'Sci-Fi', 'Adventure', 'Historical', 'Drama']",2004,1,58843,7.39
2706,Rec,"['Comedy', 'Drama', 'Romance', 'Seinen']",2006,9,91019,7.39
2707,Ookami Shoujo to Kuro Ouji: Gishinanki â Happening Kiss,"['Comedy', 'Romance', 'School', 'Shoujo']",2015,1,34654,7.39
2708,Nanatsu no Taizai: Imashime no Fukkatsu Joshou,"['Action', 'Comedy', 'Magic', 'Shounen', 'Super Power']",2018,1,42757,7.39
2709,Mnemosyne: Mnemosyne no Musume-tachi,"['Action', 'Sci-Fi', 'Horror', 'Supernatural', 'Shoujo Ai']",2008,6,137891,7.39
2710,Maoyuu Maou Yuusha,"['Adventure', 'Demons', 'Romance', 'Fantasy']",2013,12,291292,7.39
2711,Love Hina Christmas Special: Silent Eve,"['Slice of Life', 'Comedy', 'Romance']",2000,1,50853,7.39
2712,Kuroshitsuji II,"['Action', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']",2010,12,353631,7.39
2713,Kowarekake no Orgel,"['Drama', 'Music', 'Sci-Fi', 'Slice of Life']",2009,1,30884,7.38
2714,Air,"['Slice of Life', 'Supernatural', 'Drama', 'Romance']",2005,12,236436,7.38
2715,Bamboo Blade,"['Comedy', 'School', 'Seinen', 'Sports']",2007,26,74972,7.38
2716,Date A Live II,"['Comedy', 'Harem', 'Mecha', 'Romance', 'School', 'Sci-Fi']",2014,10,349133,7.37
2717,Shikabane Hime: Kuro,"['Action', 'Horror']",2009,12,62063,7.37
2718,Kannagi,"['Comedy', 'School', 'Shounen', 'Supernatural']",2008,13,121523,7.36
2719,Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,"['Action', 'Mecha', 'Sci-Fi', 'Space']",2010,1,47460,7.36
2720,Nabari no Ou,"['Action', 'Fantasy', 'Supernatural', 'Comedy', 'Drama', 'Shounen']",2008,26,136297,7.36
2721,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,"['Action', 'Adventure', 'Fantasy', 'Drama', 'Shounen']",2005,1,39521,7.36
2722,Beelzebub-jou no Okinimesu mama.,"['Comedy', 'Demons', 'Fantasy', 'Romance', 'Shounen']",2018,12,45033,7.32
2723,Rokudenashi Majutsu Koushi to Akashic Records,"['Action', 'Magic', 'Fantasy', 'School']",2017,12,347381,7.31
2724,Sekirei: Pure Engagement Episode 0,"['Ecchi', 'Comedy', 'Harem']",2010,1,38195,7.31
2725,Utawarerumono: Itsuwari no Kamen,"['Action', 'Drama', 'Fantasy']",2015,25,82064,7.31
2726,Clannad Movie,"['Drama', 'Romance', 'Fantasy', 'School']",2007,1,128143,7.3
2727,Druaga no Tou: The Sword of Uruk,"['Adventure', 'Fantasy']",2009,12,61120,7.3
2728,Basquash!,"['Sports', 'Mecha', 'Shounen']",2009,26,38004,7.3
2729,Sekirei,"['Action', 'Comedy', 'Ecchi', 'Harem', 'Super Power']",2008,12,282163,7.25
2730,Toaru Hikuushi e no Koiuta,"['Adventure', 'Drama', 'Romance']",2014,13,77968,7.23
2731,Sword Art Online Alternative: Gun Gale Online,"['Action', 'Fantasy', 'Game', 'Military', 'Sci-Fi']",2018,12,290106,7.23
2732,Shakugan no Shana SP: Koi to Onsen no Kougai Gakushuu!,"['Comedy', 'Ecchi', 'Fantasy', 'Romance', 'Slice of Life']",2006,1,30493,7.23
2733,Saishuu Heiki Kanojo,"['Military', 'Sci-Fi', 'Drama', 'Romance', 'School']",2002,13,76130,7.23
2734,Persona 5 the Animation: The Day Breakers,"['Action', 'Supernatural', 'Fantasy']",2016,1,37983,7.23
2735,"Naruto: Shippuuden - Shippuu! ""Konoha Gakuen"" Den",['Comedy'],2008,1,45430,7.23
2736,Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,"['Action', 'Adventure', 'Martial Arts', 'Shounen', 'Super Power']",2011,1,46163,7.23
2737,Mahoromatic: Automatic Maiden,"['Comedy', 'Ecchi', 'Military', 'Romance', 'Sci-Fi']",2001,12,48956,7.23
2738,Koi Kaze,"['Drama', 'Psychological', 'Romance', 'Seinen', 'Slice of Life']",2004,13,63411,7.23
2739,Kamigami no Asobi,"['Fantasy', 'Harem', 'Romance', 'Shoujo', 'Supernatural']",2014,12,97198,7.23
2740,Kakumeiki Valvrave,"['Action', 'Military', 'Space', 'Mecha']",2013,12,130306,7.23
2741,Gyakusatsu Kikan,"['Military', 'Sci-Fi', 'Psychological']",2017,1,32366,7.23
2742,Guin Saga,"['Adventure', 'Fantasy']",2009,26,35159,7.23
2743,Garo: Vanishing Line,"['Action', 'Demons', 'Supernatural', 'Fantasy']",2017,24,50614,7.23
2744,Denpa Onna to Seishun Otoko,"['Sci-Fi', 'Slice of Life', 'Comedy']",2011,12,221754,7.23
2745,Buddy Complex,"['Action', 'Sci-Fi', 'Mecha']",2014,13,64053,7.23
2746,Ultra Maniac,"['Comedy', 'Magic', 'Romance', 'School', 'Shoujo']",2003,26,25118,7.24
2747,Tales of Symphonia The Animation: Sylvarant-hen,"['Action', 'Adventure', 'Magic', 'Martial Arts', 'Fantasy']",2007,4,44375,7.23
2748,Terra Formars: Bugs 2-hen,"['Action', 'Horror', 'Sci-Fi', 'Space']",2014,2,29458,7.23
2749,.hack//G.U. Trilogy,"['Action', 'Fantasy', 'Game', 'Sci-Fi']",2008,1,27574,7.21
2750,Vampire Knight,"['Drama', 'Mystery', 'Romance', 'Shoujo', 'Supernatural', 'Vampire']",2008,13,402508,7.22
2751,Strike the Blood II,"['Action', 'Supernatural', 'Ecchi', 'Vampire', 'Fantasy']",2016,8,104613,7.22
2752,Owari no Seraph: Kyuuketsuki Shahar,"['Action', 'Military', 'Supernatural', 'Drama', 'Vampire', 'Shounen']",2016,1,43875,7.22
2753,Naruto SD: Rock Lee no Seishun Full-Power Ninden,"['Action', 'Comedy', 'Parody']",2012,51,50071,7.22
2754,Monster Musume no Iru Nichijou,"['Harem', 'Comedy', 'Romance', 'Ecchi', 'Fantasy', 'Seinen']",2015,12,403370,7.22
2755,MM!,"['Harem', 'Comedy', 'Ecchi', 'School']",2010,12,183085,7.22
2756,Mahoromatic: Motto Utsukushii Mono,"['Military', 'Sci-Fi', 'Comedy', 'Drama', 'Romance', 'Ecchi']",2002,14,26773,7.22
2757,Magic-Kyun! Renaissance,"['Music', 'Magic', 'Romance', 'School']",2016,13,29382,7.22
2758,Kyoukai no Rinne 2nd Season,"['Comedy', 'Romance', 'School', 'Shounen', 'Supernatural']",2016,25,26124,7.22
2759,JoJo no Kimyou na Bouken: Adventure,"['Adventure', 'Drama', 'Fantasy', 'Horror', 'Shounen', 'Supernatural', 'Vampire']",2000,7,40960,7.22
2760,Hayate no Gotoku! Heaven Is a Place on Earth,"['Harem', 'Comedy', 'Parody', 'Shounen']",2011,1,29500,7.22
2761,Hatenkou Yuugi,"['Adventure', 'Comedy', 'Drama', 'Romance', 'Fantasy', 'Josei']",2008,10,31488,7.22
2762,Gunslinger Girl: Il Teatrino,"['Action', 'Drama', 'Military', 'Sci-Fi']",2008,13,49343,7.22
2763,Digimon Frontier,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen']",2002,50,110426,7.22
2764,Guilty Crown Kiseki: Reassortment,"['Action', 'Sci-Fi', 'Super Power']",2012,1,29451,7.22
2765,Code Geass: Boukoku no Akito 5 - Itoshiki Mono-tachi e,"['Action', 'Military', 'Mecha']",2016,1,53239,7.22
2766,Accel World EX,"['Action', 'Game', 'Sci-Fi', 'Romance', 'School']",2012,2,89124,7.22
2767,Yu Gi Oh!: Duel Monsters GX,"['Action', 'Comedy', 'Fantasy', 'Game', 'Shounen']",2004,180,128953,7.23
2768,Suisei no Gargantia Specials,"['Action', 'Sci-Fi', 'Adventure', 'Mecha']",2013,2,33187,7.22
2769,Tokyo Majin Gakuen Kenpucho: Tou,"['Action', 'Horror', 'Supernatural', 'Drama', 'Martial Arts', 'Fantasy', 'School']",2007,14,57852,7.22
2770,Umineko no Naku Koro ni,"['Mystery', 'Horror', 'Psychological', 'Supernatural']",2009,26,166629,7.22
2771,Kenkou Zenrakei Suieibu Umishou,"['Comedy', 'Sports', 'Ecchi', 'School', 'Shounen']",2007,13,31955,7.19
2772,Owari no Seraph: The Beginning of the End,"['Action', 'Drama', 'Shounen', 'Supernatural', 'Vampire']",2015,1,31153,7.17
2773,Oshiete! Galko-chan,"['Slice of Life', 'Comedy', 'School']",2016,12,107714,7.17
2774,Mugen no Juunin: Immortal,"['Action', 'Adventure', 'Historical', 'Supernatural', 'Drama', 'Martial Arts', 'Samurai', 'Seinen']",2019,24,31635,7.17
2775,Kyoukaisenjou no Horizon,"['Action', 'Sci-Fi', 'Fantasy']",2011,13,136382,7.17
2776,Giniro no Kami no Agito,"['Adventure', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi']",2006,1,59373,7.17
2777,Gantz 2nd Stage,"['Action', 'Sci-Fi', 'Horror', 'Psychological', 'Supernatural', 'Drama', 'Ecchi']",2004,13,120753,7.17
2778,Code Geass: Hangyaku no Lelouch R2 Picture Drama,"['Comedy', 'Ecchi', 'Slice of Life']",2008,9,29592,7.17
2779,Bakumatsu Kikansetsu Irohanihoheto,"['Action', 'Drama', 'Historical', 'Samurai']",2006,26,33579,7.17
2780,Ao no Exorcist: Ura Ex,"['Action', 'Fantasy', 'Supernatural', 'Shounen']",2011,10,64208,7.17
2781,Alice to Zouroku,"['Adventure', 'Mystery', 'Seinen']",2017,12,87073,7.17
2782,Yuragi-sou no Yuuna-san,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Shounen', 'Supernatural']",2018,12,123299,7.18
2783,Aku no Hana,"['Psychological', 'Drama', 'Romance', 'School', 'Shounen']",2013,13,135235,7.17
2784,Youkai Apartment no Yuuga na Nichijou,"['Slice of Life', 'Mystery', 'Supernatural']",2017,26,47969,7.18
2785,Yoake Mae yori Ruriiro na: Crescent Love,"['Comedy', 'Romance', 'School', 'Sci-Fi']",2006,12,30245,7.18
2786,To LOVE-Ru,"['Sci-Fi', 'Harem', 'Comedy', 'Romance', 'Ecchi', 'School', 'Shounen']",2008,26,395149,7.18
2787,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,"['Action', 'Super Power', 'Magic', 'Romance', 'Fantasy']",2009,9,32610,7.18
2788,Shuffle!,"['Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School', 'Seinen']",2005,24,216621,7.18
2789,Pokemon Sun & Moon,"['Action', 'Game', 'Kids', 'Fantasy', 'School']",2016,146,45012,7.17
2790,One Piece Movie 1,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Fantasy', 'Shounen']",2000,1,67312,7.18
2791,One Piece 3D: Mugiwara Chase,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']",2011,1,34897,7.18
2792,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,"['Slice of Life', 'Comedy', 'Romance', 'Seinen']",2014,1,34644,7.18
